GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "54081","Raleigh, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",16513,20237,20605,22272,24525,31846,34010,34459,49307,56071,53575,48302,48836,48579,52796,60986,59764,54356,52491,77360,72571,64898,62180,62437,67177,72377,76017,74808,83391,95528,100997,100481,137636,152371,141864,129034,180287,169284,-5072,-16013,1252,83574,192618,66988,119389,142846,113033,112495,174110,187732
 "54081","Raleigh, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",20944,21246,22055,23856,24915,25633,28344,30679,31077,32352,31546,31250,30846,30697,29347,30033,29989,28877,28677,28441,28682,29372,30182,30550,31135,32711,34679,35980,36734,37652,37999,37988,38815,38692,37963,39049,39830,40652,40715,41303,40477,40768,41868,42353,41625,41518,40713,39115,39413,40099
 "54081","Raleigh, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",18156,18473,19306,21057,21907,22443,24955,27377,27730,28970,28053,27528,27131,26958,25370,26105,26066,24999,24843,24364,24635,25122,25888,26340,26959,28408,30106,31278,31673,32525,32907,32776,33693,33572,32753,33597,34422,35049,34910,35266,34354,34655,35766,36519,35567,35437,34724,33327,33598,34170
 "54081","Raleigh, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",2788,2773,2749,2799,3008,3190,3389,3302,3347,3382,3493,3722,3715,3739,3977,3928,3923,3878,3834,4077,4047,4250,4294,4210,4176,4303,4573,4702,5061,5127,5092,5212,5122,5120,5210,5452,5408,5603,5805,6037,6123,6113,6102,5834,6058,6081,5989,5788,5815,5929
 "54083","Randolph, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",58091,66396,75505,85973,97005,104435,120138,130599,147370,164526,186437,213259,232115,247828,258268,280695,287060,291733,293918,309458,330668,357452,384766,418088,443296,458391,475220,494548,515968,532376,559931,597310,631046,648461,656855,682772,712826,767604,788543,821710,839240,851954,889520,931296,933910,958543,988111,987146,1008280,1053002
 "54083","Randolph, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",57770,66029,75093,85384,96141,104225,120355,130979,147859,164339,185981,212874,233003,248857,258534,279676,285413,288976,292898,308982,329036,355709,383778,416448,441479,456762,474537,489800,516235,532430,560339,596259,630319,648580,656997,682594,712434,767729,789086,821400,839233,851808,888409,930429,932170,956920,986311,986608,1007533,1053327
 "54083","Randolph, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",321,367,412,589,864,210,-217,-380,-489,187,456,385,-888,-1029,-266,1019,1647,2757,1020,476,1632,1743,988,1640,1817,1629,683,4748,-267,-54,-408,1051,727,-119,-142,178,392,-125,-543,310,7,146,1111,867,1740,1623,1800,538,747,-325
 "54083","Randolph, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",24374,24725,25489,26293,26243,26732,26773,27280,27632,27949,28532,28792,28999,29303,29390,29469,29507,28645,28451,27894,27898,27797,28138,28194,28468,28398,28595,28701,28439,28420,28389,28259,28373,28487,28422,28648,28807,29049,29113,29236,29381,29363,29430,29390,29522,29374,29206,29028,28894,28823
 "54083","Randolph, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2383,2685,2962,3270,3696,3907,4487,4787,5333,5887,6534,7407,8004,8457,8788,9525,9729,10184,10331,11094,11853,12859,13674,14829,15572,16142,16619,17231,18143,18732,19724,21137,22241,22763,23111,23833,24745,26424,27086,28106,28564,29015,30225,31688,31634,32632,33832,34007,34896,36533
 "54083","Randolph, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",44245,49165,54102,61154,71059,76446,85268,90501,103382,115733,130196,144330,153635,160510,164612,180740,181512,186461,188597,199188,213468,231315,243839,264253,283632,297409,306951,315139,328460,334023,366512,396944,412448,429426,443144,462691,487246,530934,521518,519061,515665,520763,545764,570115,576649,580281,587195,587026,588322,614777
 "54083","Randolph, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",3419,3711,4230,4964,6710,7530,8313,8892,10146,11499,13450,15320,17556,19006,19679,21830,22026,23473,24040,26000,28361,30911,33742,36821,40264,42138,44572,45222,47465,48356,52098,57517,58733,60702,65155,67927,70870,72266,67373,64185,64987,65106,60865,62618,70538,72660,74127,76746,77151,79742
 "54083","Randolph, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",1572,1717,1934,2258,2937,3290,3668,3888,4358,4867,5741,6504,7550,8229,8393,9149,9611,10330,10958,11748,13079,14091,15312,16392,17728,18956,20114,20252,21206,21281,23189,24316,25392,25866,27458,28872,30460,33267,34296,34691,35172,35439,29795,30605,38353,39664,40445,41606,42825,44927
 "54083","Randolph, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",1847,1994,2296,2706,3773,4240,4645,5004,5788,6632,7709,8816,10006,10777,11286,12681,12415,13143,13082,14252,15282,16820,18430,20429,22536,23182,24458,24970,26259,27075,28909,33201,33341,34836,37697,39055,40410,38999,33077,29494,29815,29667,31070,32013,32185,32996,33682,35140,34326,34815
 "54083","Randolph, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",177,573,1834,2976,2267,1260,1702,2483,3087,4468,6109,8370,7865,8402,6331,7178,6671,3045,1630,1687,636,227,160,-399,-563,-532,-2411,-1177,-1394,386,-561,-1010,-3228,-5928,-8441,-12024,-14498,-19703,-20069,-18376,-16745,-13511,-15513,-16533,-14059,-9945,-11214,-15063,-10792,-9603
 "54083","Randolph, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",41003,46027,51706,59166,66616,70176,78657,84092,96323,108702,122855,137380,143944,149906,151264,166088,166157,166033,166187,174875,185743,200631,210257,227033,242805,254739,259968,268740,279601,286053,313853,338417,350487,362796,369548,382740,401878,438965,434076,436500,433933,442146,469386,490964,492052,497676,501854,495217,500379,525432
 "54083","Randolph, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",6754,7991,9115,10369,11732,13366,16269,18303,21009,23028,25226,30885,37707,43382,46831,52757,56384,56588,57966,59596,64230,68709,71260,71202,73091,76293,81048,85638,93709,96932,95531,101761,107132,98971,93426,102084,102672,107658,119806,128441,125731,119970,128306,138932,135622,139425,144198,146862,149423,160569
 "54083","Randolph, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",10334,12378,14684,16438,18657,20893,25212,28204,30038,32796,38356,44994,50464,54540,60173,61850,64519,69112,69765,74987,80695,88112,103249,119853,127400,127359,134204,140170,142658,149391,150547,157132,173427,186694,193881,197948,208276,220981,234661,256769,279576,289838,291828,301400,306236,321442,342059,345067,358478,367001
 "54083","Randolph, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",34296,37835,41311,45977,53636,58125,65435,69266,78893,87180,97805,109587,117190,123551,123930,132646,130992,133371,132461,137885,146321,156706,165611,177477,188114,199683,207726,212085,223824,227323,246508,262359,273483,282777,295383,315463,327339,352620,355795,361906,357816,354733,372574,387743,389999,394070,401725,410286,414216,435101
 "54083","Randolph, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",4247,4873,5659,6670,7862,8874,9936,10631,12619,14373,16584,19251,21293,22879,24726,27563,28314,30721,31146,31671,35141,38097,41820,47149,51523,53470,54693,55346,57433,58690,63594,70564,76723,81954,89013,94384,100614,111492,105993,104134,100656,97779,104151,111436,113544,108565,111602,111053,113942,117975
 "54083","Randolph, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",2400,2879,3363,3964,4089,4634,5291,5627,6831,7741,8875,10435,11287,12102,13440,14882,15899,17578,18064,17419,19859,21277,23390,26720,28987,30288,30235,30376,31174,31615,34685,37363,43382,47118,51316,55329,60204,72493,72916,74640,70841,68112,73081,79423,81359,75569,77920,75913,79616,83160
 "54083","Randolph, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",1847,1994,2296,2706,3773,4240,4645,5004,5788,6632,7709,8816,10006,10777,11286,12681,12415,13143,13082,14252,15282,16820,18430,20429,22536,23182,24458,24970,26259,27075,28909,33201,33341,34836,37697,39055,40410,38999,33077,29494,29815,29667,31070,32013,32185,32996,33682,35140,34326,34815
 "54083","Randolph, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",5702,6457,7132,8507,9561,9447,9897,10604,11870,14180,15807,15492,15152,14080,15956,20531,22206,22369,24990,29632,32006,36512,36408,39627,43995,44256,44532,47708,47203,48010,56410,64021,62242,64695,58748,52844,59293,66822,59730,53021,57193,68251,69039,70936,73106,77646,73868,65687,60164,61701
 "54083","Randolph, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",136,157,187,380,561,-87,-433,-679,-763,-213,8,-89,-1361,-1551,-734,591,1235,2391,670,91,1223,1273,547,1216,1379,1215,250,4337,-694,-526,-893,611,203,-751,-829,-483,-127,-693,-1193,-261,-504,-305,739,311,1179,1026,1310,-17,253,-825
 "54083","Randolph, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",5566,6300,6945,8127,9000,9534,10330,11283,12633,14393,15799,15581,16513,15631,16690,19940,20971,19978,24320,29541,30783,35239,35861,38411,42616,43041,44282,43371,47897,48536,57303,63410,62039,65446,59577,53327,59420,67515,60923,53282,57697,68556,68300,70625,71927,76620,72558,65704,59911,62526
 "54083","Randolph, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",9026,9046,9090,9691,10147,10393,10436,10328,10656,10935,11544,11947,11881,11659,11491,11699,11297,11185,11146,11390,11772,12109,12569,12990,13437,13979,14237,14187,14505,14484,15069,15191,15244,15276,15282,15639,16002,16312,16169,16071,15609,15020,15282,15416,15337,15274,15217,15280,15021,15032
 "54083","Randolph, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",7158,7161,7273,7810,8229,8441,8515,8459,8767,9019,9555,9818,9742,9477,9230,9478,9106,9028,9031,9156,9578,9752,10146,10550,10916,11246,11473,11440,11647,11825,12383,12464,12420,12395,12482,12829,13118,13350,13089,12994,12588,12029,12298,12555,12468,12409,12418,12562,12254,12211
 "54083","Randolph, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",1868,1885,1817,1881,1918,1952,1921,1869,1889,1916,1989,2129,2139,2182,2261,2221,2191,2157,2115,2234,2194,2357,2423,2440,2521,2733,2764,2747,2858,2659,2686,2727,2824,2881,2800,2810,2884,2962,3080,3077,3021,2991,2984,2861,2869,2865,2799,2718,2767,2821
 "54085","Ritchie, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",23693,25924,27669,29480,32731,36610,40910,45387,51230,58453,63602,71168,80632,81478,87478,94862,100113,101270,102240,109668,113335,116042,123646,134044,139096,145123,147786,155324,164188,172037,181396,196777,208141,210076,210559,225997,236227,249420,249815,260725,260631,266937,284283,297882,304111,329004,329599,327119,343190,361402
 "54085","Ritchie, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",23428,25664,27371,29084,32220,36438,40957,45562,51478,58667,63930,71625,81320,82496,88284,95500,100598,101495,103002,110369,113305,115434,123617,133652,138901,145640,149120,157316,166066,173645,182753,197165,207920,210143,211511,226747,237509,251428,252794,263516,263753,270187,286789,301125,306083,331211,331907,330366,346165,365526
 "54085","Ritchie, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",265,260,298,396,511,172,-47,-175,-248,-214,-328,-457,-688,-1018,-806,-638,-485,-225,-762,-701,30,608,29,392,195,-517,-1334,-1992,-1878,-1608,-1357,-388,221,-67,-952,-750,-1282,-2008,-2979,-2791,-3122,-3250,-2506,-3243,-1972,-2207,-2308,-3247,-2975,-4124
 "54085","Ritchie, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",10365,10183,10534,10597,10677,10807,10895,11157,11207,11496,11486,11456,11503,11410,11266,11279,11082,10975,10685,10403,10369,10243,10178,10123,10150,10207,10137,10143,10136,10270,10351,10346,10333,10372,10434,10415,10506,10588,10558,10516,10478,10419,10310,10248,10146,10076,10082,9964,9816,9721
 "54085","Ritchie, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2286,2546,2627,2782,3066,3388,3755,4068,4571,5085,5537,6212,7010,7141,7765,8410,9034,9227,9569,10542,10930,11329,12148,13242,13704,14218,14579,15313,16199,16751,17524,19020,20143,20254,20180,21699,22485,23557,23661,24793,24874,25620,27574,29067,29973,32652,32692,32830,34962,37177
 "54085","Ritchie, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",17449,17921,16752,16049,17890,19192,20748,21793,24577,27939,29664,32799,38340,35674,40470,44386,45577,46525,48532,54156,58207,58037,64077,70509,73718,75090,74146,78502,85442,88646,97923,109285,115138,117412,120247,135026,148372,160104,149327,148427,138372,151037,162955,182911,199897,212709,205370,198836,199925,211808
 "54085","Ritchie, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",1465,1478,1400,1355,1701,1947,2123,2258,2520,2969,3253,3714,4673,4500,5226,5853,5993,6408,6823,7710,8303,8222,9324,10236,11145,11327,11547,12243,12996,13750,14737,17111,17387,16722,17820,19880,21474,22121,20113,19825,19136,20572,19907,21365,25391,26741,26868,26597,26899,28329
 "54085","Ritchie, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",635,657,643,645,793,909,989,1036,1121,1290,1441,1632,2040,1998,2228,2434,2595,2761,3022,3392,3796,3695,4216,4546,4807,5025,5232,5455,5823,5951,6474,6885,7229,7331,7826,8744,9622,10758,10885,11283,10510,11316,9868,10476,13917,15085,14719,14817,15139,16026
 "54085","Ritchie, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",830,821,757,710,908,1038,1134,1222,1399,1679,1812,2082,2633,2502,2998,3419,3398,3647,3801,4318,4507,4527,5108,5690,6338,6302,6315,6788,7173,7799,8263,10226,10158,9391,9994,11136,11852,11363,9228,8542,8626,9256,10039,10889,11474,11656,12149,11780,11760,12303
 "54085","Ritchie, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",825,1370,2927,4440,5287,6432,6948,9281,11303,14062,15089,15175,14998,15543,14230,15531,16755,16427,16117,16196,15208,15519,14940,16362,16893,18583,19367,20371,21778,22724,21873,22682,21707,20197,19025,17023,11564,7092,7663,4612,5132,301,-1560,-9279,-13044,-11825,-7433,-7983,-3788,-2595
 "54085","Ritchie, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",16809,17813,18279,19134,21476,23677,25573,28816,33360,39032,41500,44260,48665,46717,49474,54064,56339,56544,57826,62642,65112,65334,69693,76635,79466,82346,81966,86630,94224,97620,105059,114856,119458,120887,121452,132169,138462,145075,136877,133214,124368,130766,141488,152267,161462,174143,171069,164256,169238,180884
 "54085","Ritchie, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",2643,3067,3399,3795,4277,4893,5401,5922,6784,7691,8739,11104,13849,15410,17127,18712,20153,20575,20238,21757,21996,22209,22284,22685,22555,23072,24890,25709,26657,28313,29657,32761,34809,31209,28503,31190,29895,31667,35866,40159,38838,37430,43273,47241,43947,50925,51865,53388,61109,65694
 "54085","Ritchie, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",4241,5044,5991,6551,6978,8040,9936,10649,11086,11730,13363,15804,18118,19351,20877,22086,23621,24151,24176,25269,26227,28499,31669,34724,37075,39705,40930,42985,43307,46104,46680,49160,53874,57980,60604,62638,67870,72678,77072,87352,97425,98741,99522,98374,98702,103936,106665,109475,112843,114824
 "54085","Ritchie, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",13341,13591,12346,11263,12395,13521,15248,15986,18290,21032,22216,24914,29466,27554,30594,32729,33086,34367,34933,36914,38438,38044,41460,45573,47576,50048,50453,53621,57961,60451,66211,71955,74446,75844,79824,90527,97878,105626,104691,103747,98282,107690,115088,127973,139891,150738,145396,144719,143343,154073
 "54085","Ritchie, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",1543,1638,1604,1576,1836,2031,2237,2380,2868,3345,3713,4351,5423,5329,6243,7227,7793,8371,8727,9633,10490,10798,12093,13741,14983,15354,14758,15692,16166,16408,18146,20716,22788,22829,24739,27234,30377,34497,31704,30366,28113,29372,32245,37243,39049,37872,38526,36341,38957,40053
 "54085","Ritchie, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",713,817,847,866,928,993,1103,1158,1469,1666,1901,2269,2790,2827,3245,3808,4395,4724,4926,5315,5983,6271,6985,8051,8645,9052,8443,8904,8993,8609,9883,10490,12630,13438,14745,16098,18525,23134,22476,21824,19487,20116,22206,26354,27575,26216,26377,24561,27197,27750
 "54085","Ritchie, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",830,821,757,710,908,1038,1134,1222,1399,1679,1812,2082,2633,2502,2998,3419,3398,3647,3801,4318,4507,4527,5108,5690,6338,6302,6315,6788,7173,7799,8263,10226,10158,9391,9994,11136,11852,11363,9228,8542,8626,9256,10039,10889,11474,11656,12149,11780,11760,12303
 "54085","Ritchie, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",2565,2692,2802,3210,3659,3640,3263,3427,3419,3562,3735,3534,3451,2791,3633,4430,4698,3787,4872,7609,9279,9195,10524,11195,11159,9688,8935,9189,11315,11787,13566,16614,17904,18739,15684,17265,20117,19981,12932,14314,11977,13975,15622,17695,20957,24099,21448,17776,17625,17682
 "54085","Ritchie, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",192,190,237,349,458,130,-83,-237,-310,-315,-438,-574,-800,-1146,-922,-745,-586,-311,-842,-792,-73,481,-94,264,74,-618,-1429,-2076,-1948,-1677,-1421,-445,161,-132,-1034,-835,-1354,-2093,-3081,-2905,-3249,-3377,-2624,-3448,-2180,-2427,-2489,-3454,-3161,-4306
 "54085","Ritchie, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",2373,2502,2565,2861,3201,3510,3346,3664,3729,3877,4173,4108,4251,3937,4555,5175,5284,4098,5714,8401,9352,8714,10618,10931,11085,10306,10364,11265,13263,13464,14987,17059,17743,18871,16718,18100,21471,22074,16013,17219,15226,17352,18246,21143,23137,26526,23937,21230,20786,21988
 "54085","Ritchie, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",3646,3773,3574,3296,3436,3384,3518,3502,3711,3786,3802,3894,4082,3888,4076,4142,4116,4039,4185,4385,4379,4361,4391,4255,4401,4414,4364,4389,4598,4498,4679,4732,4601,4581,4594,4777,5081,5241,5140,5010,4772,4933,4961,5282,5445,5511,5666,5524,5390,5299
 "54085","Ritchie, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",2681,2803,2594,2391,2509,2470,2571,2507,2668,2755,2749,2749,2881,2670,2807,2921,2959,2950,2906,2959,2997,2928,3016,3065,3017,3086,2980,3035,3061,3001,3156,3243,3207,3209,3190,3350,3572,3693,3558,3367,3145,3231,3363,3502,3641,3742,3734,3721,3647,3546
 "54085","Ritchie, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",965,970,980,905,927,914,947,995,1043,1031,1053,1145,1201,1218,1269,1221,1157,1089,1279,1426,1382,1433,1375,1190,1384,1328,1384,1354,1537,1497,1523,1489,1394,1372,1404,1427,1509,1548,1582,1643,1627,1702,1598,1780,1804,1769,1932,1803,1743,1753
 "54087","Roane, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",28664,32592,37291,40503,43245,47292,54004,61893,70065,81264,92490,102214,115328,116257,120310,129660,134658,137909,140620,156201,155868,159378,172852,190224,195068,203420,210405,222706,230992,237338,242925,258800,261970,263378,275088,296276,320857,351813,365344,398849,395187,407987,425314,444654,437479,444568,441116,436588,460960,484421
 "54087","Roane, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",28075,32050,36739,39781,42340,46819,53820,61829,69956,81091,91732,100904,115754,117143,121217,130484,135950,139138,141405,157233,156015,159903,174219,191172,196024,204261,212057,224590,232566,239564,245885,261361,265396,267992,279786,299738,324801,356581,370299,402837,399003,411839,427714,447264,439527,447220,443334,439761,464429,488823
 "54087","Roane, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",589,542,552,722,905,473,184,64,109,173,758,1310,-426,-886,-907,-824,-1292,-1229,-785,-1032,-147,-525,-1367,-948,-956,-841,-1652,-1884,-1574,-2226,-2960,-2561,-3426,-4614,-4698,-3462,-3944,-4768,-4955,-3988,-3816,-3852,-2400,-2610,-2048,-2652,-2218,-3173,-3469,-4402
 "54087","Roane, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",14360,14150,14411,14612,14669,14689,15041,15353,15525,15743,15947,15940,15879,16308,16185,16072,16063,15828,15802,15766,15492,15014,15073,15079,15040,15125,15239,15264,15237,15241,15336,15461,15428,15313,15401,15337,15405,15442,15215,15048,14966,14895,14800,14679,14608,14595,14377,14111,14010,13932
 "54087","Roane, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",1996,2303,2588,2772,2948,3220,3590,4031,4513,5162,5800,6412,7263,7129,7433,8067,8383,8713,8899,9907,10061,10615,11468,12615,12970,13449,13807,14590,15160,15572,15840,16739,16980,17200,17862,19318,20828,22783,24012,26505,26406,27391,28737,30292,29948,30460,30682,30940,32902,34770
 "54087","Roane, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",20074,23281,29393,30968,30845,31048,32826,37897,42668,48446,52927,59785,67958,60615,62303,68024,71130,72397,73513,88130,83023,79457,88557,96448,99266,101116,104181,112064,117189,120117,122390,130466,117149,111955,114612,124381,139374,152293,142119,154890,142565,146681,156748,164195,171594,173212,162732,158510,167940,176618
 "54087","Roane, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",1534,1797,2423,2629,2909,3080,3194,3775,4168,4853,5341,6402,8132,7384,7701,8725,9217,9821,9885,11632,11673,11229,12564,13740,14612,14983,15841,17062,17609,18777,19110,20461,17861,16411,17385,18344,19935,21178,20556,21778,20135,20537,19557,20236,23604,24028,23321,23912,25140,26116
 "54087","Roane, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",716,828,1073,1167,1312,1417,1503,1723,1858,2124,2401,2774,3488,3287,3350,3655,4013,4310,4554,5392,5427,5183,5983,6424,6700,6934,7420,7842,8023,8122,8318,8616,8135,7862,8365,8989,10110,11607,12114,13528,12145,12502,11152,11381,14264,14681,14210,14524,15610,16647
 "54087","Roane, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",818,969,1350,1462,1597,1663,1691,2052,2310,2729,2940,3628,4644,4097,4351,5070,5204,5511,5331,6240,6246,6046,6581,7316,7912,8049,8421,9220,9586,10655,10792,11845,9726,8549,9020,9355,9825,9571,8442,8250,7990,8035,8405,8855,9340,9347,9111,9388,9530,9469
 "54087","Roane, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",1272,724,-1203,-723,1036,2629,3757,5108,7298,10650,13626,11783,11760,13779,13067,13704,13793,13744,14879,15699,17809,21232,21617,24325,24937,26649,27094,27808,28826,29804,31361,33422,38276,43160,47665,55939,63839,74235,84580,92149,84739,91157,94568,95634,86587,85836,83695,79711,89901,97703
 "54087","Roane, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",19812,22208,25767,27616,28972,30597,33389,39230,45798,54243,61212,65166,71586,67010,67669,73003,75706,76320,78507,92197,89159,89460,97610,107033,109591,112782,115434,122810,128406,131144,134641,143427,137564,138704,144892,161976,183278,205350,206143,225261,207169,217301,231759,239593,234577,235020,223106,214309,232701,248205
 "54087","Roane, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",3279,3771,4218,4755,5448,6331,7470,8385,9687,11030,12911,16018,20006,21607,22470,25590,26869,28032,27840,28286,29721,30390,30312,30532,30682,31619,33668,35578,36481,39703,40058,43481,44351,39841,39829,40834,37672,37506,42756,46147,47303,46779,49277,55065,54735,53416,54888,56435,58110,62612
 "54087","Roane, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",5573,6613,7306,8132,8825,10364,13145,14278,14580,15991,18367,21030,23736,27640,30171,31067,32083,33557,34273,35718,36988,39528,44930,52659,54795,59019,61303,64318,66105,66491,68226,71892,80055,84833,90367,93466,99907,108957,116445,127441,140715,143907,144278,149996,148167,156132,163122,165844,170149,173604
 "54087","Roane, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",15059,17618,22727,23337,22480,22801,23775,27634,30887,34847,37592,43081,51253,45580,45911,49707,52072,53551,51541,55444,54926,52277,55049,59745,62596,66160,67258,71787,75844,80860,81294,83590,78816,74898,76699,81720,85874,91159,95083,105562,98754,99214,102588,109738,115842,118282,113036,111924,116027,123255
 "54087","Roane, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",1757,2017,2688,2934,3048,3235,3356,3901,4611,5345,6116,7055,8824,8053,9036,10347,11408,12095,12086,13607,13865,13293,14514,16591,17834,18383,18688,19797,20528,21904,22601,23755,23426,21979,23348,25267,26883,29696,28428,29172,28121,27951,28470,31467,32868,31229,30706,29753,31591,32654
 "54087","Roane, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",939,1048,1338,1472,1451,1572,1665,1849,2301,2616,3176,3427,4180,3956,4685,5277,6204,6584,6755,7367,7619,7247,7933,9275,9922,10334,10267,10577,10942,11249,11809,11910,13700,13430,14328,15912,17058,20125,19986,20922,20131,19916,20065,22612,23528,21882,21595,20365,22061,23185
 "54087","Roane, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",818,969,1350,1462,1597,1663,1691,2052,2310,2729,2940,3628,4644,4097,4351,5070,5204,5511,5331,6240,6246,6046,6581,7316,7912,8049,8421,9220,9586,10655,10792,11845,9726,8549,9020,9355,9825,9571,8442,8250,7990,8035,8405,8855,9340,9347,9111,9388,9530,9469
 "54087","Roane, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",3258,3646,3978,4697,5317,5012,5695,6362,7170,8254,9219,9649,7881,6982,7356,7970,7650,6751,9886,19079,14232,13887,18994,20112,18836,16573,18235,20480,20817,17353,18495,23121,14907,15078,14565,17394,26617,31438,18608,20156,15690,19516,25690,22990,22884,23701,18990,16833,20322,20709
 "54087","Roane, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",450,409,431,627,783,367,107,-29,33,64,636,1181,-554,-1030,-1028,-941,-1403,-1335,-890,-1145,-263,-650,-1482,-1058,-1071,-950,-1765,-1997,-1687,-2353,-3094,-2689,-3577,-4801,-4886,-3634,-4067,-4893,-5093,-4110,-3927,-3959,-2494,-2756,-2194,-2813,-2350,-3323,-3600,-4536
